lat,lon,prob
24.949563852259967,102.89475678990328,0.8722704
25.47969555074275,101.2401654708586,0.9400243
25.644847195383537,104.38697420471205,0.8104759
24.919671190052405,102.4565716924548,0.95271105
23.00543470876444,103.66618466318482,0.9063964
24.22859282377945,103.40272359613928,0.7412934
24.16897853439265,102.92389259358434,0.89374876
25.157112763606733,102.10007665110024,0.9150486
23.960381604433053,103.36285581467124,0.913531
23.352720588152728,103.39573097238735,0.965939
24.940454753422014,102.46724432392652,0.9485886
24.40372665788815,103.42203440397697,0.96137196
23.453954568735423,103.27217128742716,0.90127957
23.51738895434205,103.37071134909569,0.5955204
24.33451940140275,102.48406723954382,0.95804733
24.913467804394244,102.63679242353516,0.93613183
23.00200718031488,102.37689677565832,0.8576552
24.052203721296323,101.57762658111378,0.9520211
25.066863080272054,102.61023864266404,0.910873
23.42154490866628,103.18422145885964,0.657525
24.28795539042269,102.2618231677127,0.5099138
23.379911001815067,103.16290912308622,0.9595038
25.02825543338605,101.55200430306716,0.967145
24.93864463413487,102.86124517709624,0.95158404
24.598950724665237,102.82438231822424,0.5846182
23.64125070933295,102.8026245893241,0.9505831
22.543586211812197,103.96880793941632,0.5067023
25.30947611075854,101.06635742059332,0.6522131
25.212586929968456,101.22871887434236,0.54945654
22.99303101760121,102.43225182443996,0.93794453
26.559017053257868,101.69884537122918,0.9995473
24.96807925998744,102.7929958920396,0.9415485
26.46186619393616,101.87423903566972,0.96988446
23.580985685640048,102.88168494467308,0.66762877
23.36997593523469,103.18523293714568,0.6337097
24.95982471146562,102.8945181410528,0.9206977
23.77178454138937,103.1662055576063,0.643167
23.38432380302361,103.4394416327562,0.5140759
25.4712910584406,101.00263180466808,0.93535686
24.93225139151778,102.55751649134136,0.9201696
24.885758583238516,102.78375246412187,0.9455297
24.07575733162425,102.02284022190209,0.91697764
24.58102344707453,102.95934157063289,0.9161421
23.71851835034871,103.06731839152135,0.7257767
23.612112031442205,103.5021412506888,0.71857554
24.618584414727938,102.77904973948318,0.9374805
24.888208744701043,102.90743135783906,0.75899196
24.72799494673057,102.18117749268204,0.5011835
23.34172875052504,103.35168305501529,0.71220964
25.53726736054,101.7591459250909,0.9356565
24.435049489046943,103.45506785248644,0.9210895
25.189919425100467,102.60697960711364,0.93441564
23.59155254712853,102.02738233005398,0.5323264
24.8754444759267,104.32471439696845,0.94076
23.59093302442912,102.00521639961714,0.94970614
24.814139268483498,102.79674260194555,0.8730203
24.38846418001414,102.59446133971612,0.92551523
24.684880515943487,102.51927020295312,0.90817434
24.95260991363932,103.76139530815392,0.5829206
24.76326262915849,102.8204448618135,0.87014866
25.528028627254734,103.86673743846738,0.7831887
23.711458985965752,103.25624025458389,0.9835494
25.876300209104063,103.12315342408112,0.89274645
23.42301721656304,103.2727491130354,0.94219196
24.28761586504351,102.6865207539529,0.5716334
25.002702172651496,101.72198399357536,0.88150567
23.485422043956746,103.30481387210531,0.73803395
24.996995758151588,102.702188445086,0.95196944
24.704904881476164,102.99023722273336,0.9104098
25.473219651040782,103.56177707222376,0.9059223
24.12400604160014,102.73527591400644,0.9586152
23.348966420756625,103.16352299318132,0.9449501
24.168412488337665,102.42166550077022,0.95655584
24.14434544133348,102.72361506822396,0.914414
24.777796051201246,102.53920272011676,0.9447653
25.33574910766818,101.54023099477682,0.9123527
26.558676871119285,101.68739362466869,0.9994107
24.388214506737608,102.5832799502828,0.9705976
23.00227949470982,102.38791067151531,0.89154
23.50384702888764,103.17152511739926,0.7935672
24.996429051988077,103.22026271148658,0.95083475
26.056701924600443,101.66046917446376,0.94195414
23.81465063942177,103.26540131379764,0.66276884
23.42265603726632,103.25061693645856,0.9212556
23.773807919233345,103.28839422695232,0.6640498
24.706181925241385,102.55237024131006,0.91539013
24.711966054942607,101.6201751567711,0.8940246
24.9034497708209,102.64830518341928,0.9215128
25.839380573015248,104.38564079055712,0.90531576
23.78208500329588,103.1660003410244,0.9564226
22.522785719842176,103.9580749064974,0.87878245
24.6788064998319,102.71023817833084,0.8600488
25.009345081930302,102.8032532231206,0.9209218
23.36454299738915,102.42195439267417,0.87935644
23.505329438870017,103.26013140186888,0.8226511
25.70282359667777,103.93262174203856,0.7043494
25.63798444237659,103.62718316984748,0.610636
25.46506856997591,103.7317000279179,0.8889568
24.96490346587917,102.2075820816259,0.8828447
24.227666286837056,102.3194744886483,0.8099353
23.701515539744165,103.27863427574646,0.976108
25.118736759139868,101.49213965280585,0.89081705
25.53704509945333,103.75334029275686,0.9457287
23.991263627854465,103.36230492663184,0.9847822
23.333067867470824,103.46242199266742,0.6288664
26.30949995219737,104.31383415035852,0.7948229
24.958023951257747,102.34290530867077,0.6338081
25.164801242107178,101.33231472891386,0.6357658
23.980969970550596,103.3624885971633,0.98400694
23.32226669281191,103.42942987655302,0.74781835
26.579435160060257,101.69808335403476,0.99981654
24.751346661028787,103.30368671999334,0.9051353
24.158476032974537,102.91297171849378,0.91992885
24.07326180952181,102.76997708504076,0.9279837
25.17693437556759,102.97973198862836,0.9106395
23.72687168313904,102.4784666483636,0.9721363
24.511028951607656,102.55761588458608,0.87630635
23.400154784795248,103.14037329380052,0.6810253
23.35187269986724,103.34044167096198,0.96239936
25.17941876629235,102.595972201225,0.7633199
23.73206405579291,103.25585018247608,0.97310925
24.889275956443875,102.96365120734444,0.87311035
24.376413585544604,102.51647266439856,0.9766809
25.101477943162628,103.37603694695424,0.5087223
24.249976364398897,103.45819584487931,0.96351224
24.15367930916617,102.67874696886965,0.91293555
24.881351938737247,101.15248609422812,0.5211938
25.071737702297835,101.62927570525513,0.68745536
23.41375990469141,103.33933178881924,0.7130623
24.92726328736017,102.80524466664008,0.9542375
25.166470938676227,102.96868287606506,0.84914523
24.39344673524845,103.4222121756776,0.9577778
24.263326764833558,102.51954579520871,0.9797154
24.15869173406924,102.924125878257,0.94979215
25.54498573005614,102.43887018291576,0.9269111
25.609857920563435,103.85436624076276,0.8152611
24.321478955242974,102.8309946197072,0.7237286
24.36244099639469,103.41156514676128,0.9578099
23.4242451305713,103.3502130687092,0.77855086
24.95097611772355,102.47820771904824,0.9037954
26.144171869742937,104.0756020662766,0.89666206
25.90383644328902,101.3588995064201,0.9218535
23.3644900170484,103.49508656326412,0.7001027
23.36369377656645,103.43978933745252,0.7631067
23.32775728636537,103.1307684090532,0.9462402
25.479870270500747,100.95693158039676,0.92998445
24.284147507198487,102.53015605701805,0.6601659
24.459144962695024,102.53661260322276,0.94356084
24.977184061353665,102.73647261816666,0.95112085
23.3432238111284,103.45119379330184,0.79692584
24.321253722656103,102.8198208137804,0.9182116
25.13242870470529,102.80025927359576,0.88623357
24.777540970567003,102.52797355065168,0.90113896
23.83542804494673,103.27612855310048,0.8211399
25.41434682754434,103.77766713237328,0.8666091
25.125823122087898,103.65752854865164,0.66068965
25.54982506743201,103.19796914533202,0.84869415
24.88292526967007,102.64883789391222,0.82352984
24.87772865940661,102.89642581848427,0.92525804
23.27805658573555,103.2422940394471,0.9335819
23.918686306962197,103.330211884363,0.6077627
25.05709777803818,102.6330379808012,0.9425413
25.73537544999976,101.876918152473,0.8651494
24.87574203622864,103.38008332023983,0.6033236
23.38543066374977,103.5168752598355,0.9146621
22.80266614818299,103.22926235839788,0.809255
23.651554922252828,102.80237903926717,0.9176388
25.499785136539376,101.22799336470062,0.83839405
23.60154718410056,102.01596611175285,0.85392004
24.77650903507826,102.4830575082691,0.9356367
25.495081158731946,102.4969227245906,0.9314712
25.049119828906257,101.56248145653814,0.982899
24.16787582848524,102.39935753765576,0.9278109
24.37818547130346,102.59473228438348,0.9183527
24.880181032263245,102.52517382166472,0.86504143
24.69719453616712,102.18213328309062,0.9270158
24.115264989440483,103.39354710780816,0.92462075
24.736329292240825,103.023231090625,0.8895039
23.42817066389052,103.62688579368891,0.75003827
24.944385245862158,102.20821503061008,0.9453575
24.440348685606512,102.6154812549996,0.5444498
23.22901221695466,102.82344377779113,0.94336253
25.745286575807405,101.86521280957948,0.7296971
23.504036356191012,103.18260074654027,0.6344482
23.716831955654225,102.48984811595405,0.9572519
24.866139400303908,102.82921758843506,0.9279159
23.69433731507369,102.8790798527508,0.92520934
25.091406018626436,102.80125816297928,0.9077292
25.906838668106783,102.58779001786138,0.76452386
24.166995456933822,102.82349580217192,0.930802
25.222319068407543,101.5219949180697,0.9001681
24.96501539795257,102.64670560285124,0.9271986
23.80230190192199,103.1433667779058,0.690093
24.927938707536505,102.83899022392129,0.95771456
25.08907599474783,102.68857251406112,0.94743735
23.39171549304734,103.25120177175054,0.7437423
23.354790655757547,103.53948772803616,0.5484725
25.30465509677032,101.53012050616891,0.90994334
25.562904998053213,104.38753391222713,0.52050793
25.602545858961875,101.23501516316448,0.67238736
24.21033690751621,102.93411940927028,0.9208883
25.24057298334124,101.1484577539974,0.9254751
25.145326993066927,102.93531639916388,0.64344007
